name,ward_name,local_government_name,state_name,location.latitude,location.longitude
OPEN SPACE OPP. ANSARUDEEN PRAYING GROUND,SABO/AGBONGBE II,EDE NORTH,OSUN,7.777289300000001,4.5656579
OPEN SPACE OPP. BARRACK'S SHOPPING COMPLEX,SABO/AGBONGBE II,EDE NORTH,OSUN,7.4018738,3.9393926
BESIDE MUGBA MOSQUE,BARA EJEMU,EDE NORTH,OSUN,7.732378199999999,4.434995799999999
AWO COMP.,BARA EJEMU,EDE NORTH,OSUN,7.7254403,4.4411228
BARA EJEMU COMP.,BARA EJEMU,EDE NORTH,OSUN,7.7343638,4.433000799999999
INFRONT OF BARA EJEMU,BARA EJEMU,EDE NORTH,OSUN,7.7343638,4.433000799999999
AMOSUN COMP.,BARA EJEMU,EDE NORTH,OSUN,7.787369899999999,4.521501
"11, AGBOKO (IN FRONT OF NITEL)",BARA EJEMU,EDE NORTH,OSUN,,
AIPOLA COMP.,BARA EJEMU,EDE NORTH,OSUN,7.7254403,4.4411228
ISEKI OLOTI,ALUSEKERE,EDE NORTH,OSUN,7.7349042,4.443902899999999
ALUSEKERE JUNCTION,ALUSEKERE,EDE NORTH,OSUN,7.7349042,4.443902899999999
"L.A. PRY. SCHOOL, ALUSEKERE",ALUSEKERE,EDE NORTH,OSUN,7.736107899999999,4.4444191
"OWODE COMM. PRY SCHOOL,",ALUSEKERE,EDE NORTH,OSUN,7.715233400000001,4.486007499999999
"L.A. PRY. SCHOOL, KAJOLA",ALUSEKERE,EDE NORTH,OSUN,7.7179486,4.4487637
LAPELEKE SQUARE I,ALUSEKERE,EDE NORTH,OSUN,7.7349042,4.443902899999999
LAPELEKE SQUARE II (OPEN SPACE),ALUSEKERE,EDE NORTH,OSUN,7.7349042,4.443902899999999
IDI-OLOKE MOTOR PARK,ALUSEKERE,EDE NORTH,OSUN,7.7349042,4.443902899999999
OPEN SPACE AGODO VILLAGE,ALUSEKERE,EDE NORTH,OSUN,7.7349042,4.443902899999999
OPEN SPACE JAGUN ODOMU VILLAGE,ALUSEKERE,EDE NORTH,OSUN,,
OPEN SPACE ABA OLASUPO,ALUSEKERE,EDE NORTH,OSUN,7.7349278,4.4439365
ELERE EGBEJODA,ALUSEKERE,EDE NORTH,OSUN,,
ADEJUWON OJORO MARKET,ALUSEKERE,EDE NORTH,OSUN,,
"OPEN SPACE, HASIBUNALAHI JUNCTION, ILUPEJU COMMUNITY, OWODE EDE",ALUSEKERE,EDE NORTH,OSUN,7.7017596,4.4799652
OPEN SPACE BESIDE PALMCREST HOTEL,ALUSEKERE,EDE NORTH,OSUN,7.7188969,4.4959924
OPEN SPACE OLUWATISE SHOPPING COMPLEX,ALUSEKERE,EDE NORTH,OSUN,7.716169,4.4840624
"OPEN SPACE CELE JUNCTION, OWODE EDE",ALUSEKERE,EDE NORTH,OSUN,7.7017596,4.4799652
"L.A PRY SCHOOL, ALUSEKERE II OPEN SPACE",ALUSEKERE,EDE NORTH,OSUN,,
CATHOLIC PRY. SCHOOL,OBALA ILORO,BOLUWADURO,OSUN,7.791338999999999,4.788708
COMMUNITY HIGH SCHOOL,OBALA ILORO,BOLUWADURO,OSUN,7.918321899999999,4.9026448
ILORO MARKET SQUARE,OBALA ILORO,BOLUWADURO,OSUN,7.910583199999999,4.8164052
COOPERATIVE HALL,OBALA ILORO,BOLUWADURO,OSUN,7.9481851,4.8079908
LOWANKAN HALL,OBALA ILORO,BOLUWADURO,OSUN,7.9481851,4.8079908
IREPODUN VILLAGE,OBALA ILORO,BOLUWADURO,OSUN,7.898674699999999,4.8416936
ARAROMI EDI VILLAGE,OBALA ILORO,BOLUWADURO,OSUN,7.898674699999999,4.8416936
ESILE RECREATION HALL I,GBELERU OBAALA II,BOLUWADURO,OSUN,7.268795299999999,5.1681924
ESILE  RECREATION HALL II,GBELERU OBAALA II,BOLUWADURO,OSUN,7.268795299999999,5.1681924
C & S PRY. SCHOOL,GBELERU OBAALA II,BOLUWADURO,OSUN,43.4790797,-80.5163432
ODOFIN COMMUNITY HALL,GBELERU OBAALA II,BOLUWADURO,OSUN,7.766321,4.5607432
ARAGBA VILLAGE,GBELERU OBAALA II,BOLUWADURO,OSUN,7.9481851,4.8079908
KAJOLA/OGUNDEJI VILLAGE,GBELERU OBAALA II,BOLUWADURO,OSUN,7.9481851,4.8079908
OSORO/AJEGUNLE VILLAGE,GBELERU OBAALA II,BOLUWADURO,OSUN,7.9481851,4.8079908
BUDO KIRIJI VILLAGE,GBELERU OBAALA II,BOLUWADURO,OSUN,7.908850299999999,4.8073104
ST. PHILIP'S PRY. SCHOOL,OKE-OMI OTAN,BOLUWADURO,OSUN,7.945524199999999,4.783254599999999
ISALE OBAALA,OKE-OMI OTAN,BOLUWADURO,OSUN,7.9481851,4.8079908
ITA DADA,OKE-OMI OTAN,BOLUWADURO,OSUN,7.9481851,4.8079908
LEGIRI,OKE-OMI OTAN,BOLUWADURO,OSUN,7.9806746,4.795052999999999
ST. NICHOLAS PRY. SCHOOL,OKE-OMI OTAN,BOLUWADURO,OSUN,7.952477099999999,4.787902600000001
ODOHUN,OKE-OMI OTAN,BOLUWADURO,OSUN,7.9806746,4.795052999999999
BRICK LAYER'S HALL,OKE-OMI OTAN,BOLUWADURO,OSUN,7.9481851,4.8079908
ALAAFA/IGBODU,OKE-OMI OTAN,BOLUWADURO,OSUN,7.949693,4.8002636
OKE AKANGBE,OKE-OMI OTAN,BOLUWADURO,OSUN,7.9806746,4.795052999999999
OJA OBA SQUARE,IRESI  I,BOLUWADURO,OSUN,7.9363755,4.8528473
BAPTIST DAY SCHOOL,IRESI  I,BOLUWADURO,OSUN,7.9051929,4.872230099999999
SABO OLOBI,IRESI  I,BOLUWADURO,OSUN,7.9363755,4.8528473
OKE ERI SQUARE,IRESI  I,BOLUWADURO,OSUN,7.9363755,4.8528473
OGBON ODO ODE,IRESI  I,BOLUWADURO,OSUN,7.9363755,4.8528473
AGO FULANI,IRESI  I,BOLUWADURO,OSUN,7.9363755,4.8528473
OROKORO PRY. SCHOOL,IRESI  I,BOLUWADURO,OSUN,7.9363755,4.8528473
KIRIJI MEMORIAL COLLEGE,GBELERU OBAALA I,BOLUWADURO,OSUN,7.9094148,4.807519
BAPTIST PRY. SCHOOL,GBELERU OBAALA I,BOLUWADURO,OSUN,7.901963899999999,4.6907876
AFRICA PRY. SCHOOL,GBELERU OBAALA I,BOLUWADURO,OSUN,7.903911999999999,4.814385
LIBRARY,GBELERU OBAALA I,BOLUWADURO,OSUN,7.906156500000001,4.8165089
TOWN HALL,GBELERU OBAALA I,BOLUWADURO,OSUN,7.906728299999998,4.8153467
AYETORO VILLAGE,GBELERU OBAALA I,BOLUWADURO,OSUN,7.239702699999999,3.0278447
BAPTIST DAY SCHOOL,ERIPA,BOLUWADURO,OSUN,7.9051929,4.872230099999999
"PALACE AREA, OPEN SPACE",ERIPA,BOLUWADURO,OSUN,7.6258042,4.7403013
TOWN HALL,ERIPA,BOLUWADURO,OSUN,7.9405223,4.7429507
POLICE POST,ERIPA,BOLUWADURO,OSUN,7.9385996,4.7275114
OLD MATERNITY CENTRE,ERIPA,BOLUWADURO,OSUN,7.9286295,4.6774216
COMMUNITY GRAMMAR SCHOOL,ERIPA,BOLUWADURO,OSUN,8.0125341,4.6470817
GAA AMODU,ERIPA,BOLUWADURO,OSUN,7.9481851,4.8079908
EJEMU ORORO,OKE-OTAN,BOLUWADURO,OSUN,7.9481851,4.8079908
OKE ANAYE,OKE-OTAN,BOLUWADURO,OSUN,7.9588223,4.8054142
ALAREMU,OKE-OTAN,BOLUWADURO,OSUN,7.949693,4.8002636
N.U.D PRY. SCHOOL I,OKE-OTAN,BOLUWADURO,OSUN,7.952027699999999,4.7991475
N.U.D. PRY. SCHOOL II,OKE-OTAN,BOLUWADURO,OSUN,7.952027699999999,4.7991475
GAA FULANI NOMADIC SCHOOL,OKE-OTAN,BOLUWADURO,OSUN,7.998453400000001,4.6657027
OROKI,OKE-OTAN,BOLUWADURO,OSUN,7.9481851,4.8079908
OLOSAN,OKE ODE OTAN,BOLUWADURO,OSUN,8.1278583,4.9288652
AGBESOLA,OKE ODE OTAN,BOLUWADURO,OSUN,7.949693,4.8002636
OJUDE ARO,OKE ODE OTAN,BOLUWADURO,OSUN,7.9433474,4.7931105
COURT HALL/TOWN HALL,OKE ODE OTAN,BOLUWADURO,OSUN,7.2636768,5.203675899999999
IMOJIGBON,OKE ODE OTAN,BOLUWADURO,OSUN,7.949693,4.8002636
OBADA MARKET,OKE ODE OTAN,BOLUWADURO,OSUN,7.553213499999999,4.401208599999999
ALAFE OKERO,OKE ODE OTAN,BOLUWADURO,OSUN,7.9433474,4.7931105
TOWN HALL,IRESI  II,BOLUWADURO,OSUN,7.9368852,4.8453707
OBADA MARKET SQUARE,IRESI  II,BOLUWADURO,OSUN,8.0916885,4.7042458
N.U.D PRY. SCHOOL,IRESI  II,BOLUWADURO,OSUN,7.9363755,4.8528473
AYERIYI,IRESI  II,BOLUWADURO,OSUN,7.9363755,4.8528473
IKIFIN POSTAL AGENCY,IRESI  II,BOLUWADURO,OSUN,7.9367955,4.8277016
COMPREHENSIVE HEALTH CENTRE,IRESI  II,BOLUWADURO,OSUN,7.9333,4.833299999999999
CARPENTERS' HALL,IRESI  II,BOLUWADURO,OSUN,7.9375158,4.8450887
IGBONKA VILLAGE,IRESI  II,BOLUWADURO,OSUN,7.9363755,4.8528473
OBUKE VILLAGE,IRESI  II,BOLUWADURO,OSUN,7.9363755,4.8528473
OKERUN MARKET SQUARE I,OKE-IRUN,BOLUWADURO,OSUN,7.9481851,4.8079908
OKERUN MARKET SQUARE  II,OKE-IRUN,BOLUWADURO,OSUN,7.9481851,4.8079908
COMMUNITY PRIMARY SCHOOL,OKE-IRUN,BOLUWADURO,OSUN,7.835412,4.9221395
AJEBANDELE VILLAGE,OKE-IRUN,BOLUWADURO,OSUN,7.093956299999999,5.1859
IGBO ITA ERIE VILLAGE,OKE-IRUN,BOLUWADURO,OSUN,,
IGBO NLA AYETORO,OKE-IRUN,BOLUWADURO,OSUN,7.9481851,4.8079908
COMMUNITY GRAMMAR SCHOOL,OKE-IRUN,BOLUWADURO,OSUN,7.754976699999999,4.8205163
JAGUN/ALALA,OBA-ILE,OLORUNDA,OSUN,7.918036,4.567601
ODESOLA,OBA-ILE,OLORUNDA,OSUN,7.9180363,4.5676009
ELEMO'S COMPOUND,OBA-ILE,OLORUNDA,OSUN,7.9180363,4.5676008
FRONTAGE TOWN HALL,OBA-ILE,OLORUNDA,OSUN,7.781082099999999,4.5540574
NEAR MATERNITY,OBA-ILE,OLORUNDA,OSUN,7.913230100000001,4.578423
FRONTAGE TOWN HALL,OBA-ILE,OLORUNDA,OSUN,7.781082099999999,4.5540574
IREPODUN MARKET,OBA-ILE,OLORUNDA,OSUN,8.1596681,4.727611400000001
COOPERATIVE STORE,OBA-ILE,OLORUNDA,OSUN,7.7058372,4.9383387
JAGUN OPP. ADEREMI,OBA-ILE,OLORUNDA,OSUN,,
ST. JOHN SCHOOL,OBA-ILE,OLORUNDA,OSUN,7.835693099999999,4.5237304
ADEROUNMU GRAMMAR SCHOOL,OBA-ILE,OLORUNDA,OSUN,7.9180363,4.5676008
DAGBOLU VILLAGE,AYETORO,OLORUNDA,OSUN,7.861271899999999,4.6082401
KOBONGBOGBOE,AYETORO,OLORUNDA,OSUN,7.8216029,4.6007278
OTAEFUN SETTLEMENT,AYETORO,OLORUNDA,OSUN,7.8188855,4.5875591
STEEL ROLING MILL,AYETORO,OLORUNDA,OSUN,7.808595500000001,4.5888843
AJEWOLE HOUSING ESTATE,AYETORO,OLORUNDA,OSUN,7.817064500000001,4.5870773
TESTING GROUND,AYETORO,OLORUNDA,OSUN,7.7880201,4.5761997
IRAGBIJI ROAD,AYETORO,OLORUNDA,OSUN,7.8944172,4.7017884
OLORUNSOGO/IREPODUN,AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
RAINBOW AJEWOLE JUNCTION,AYETORO,OLORUNDA,OSUN,,
KOLA BALOGUN/ST. MARKS SCHOOL,AYETORO,OLORUNDA,OSUN,7.7982748,4.557752
KOLA BALOGUN/ANGLICAN SCHOOL,AYETORO,OLORUNDA,OSUN,7.7801909,4.571801100000001
BESIDE OLOYEDE MOTORS,AYETORO,OLORUNDA,OSUN,7.7893648,4.570079100000001
"COMMUNITY PRY. SCH. DAGBOLU, OSOGBO",AYETORO,OLORUNDA,OSUN,7.844648,4.6041208
"COMMUNITY HIGH SCH. ABIDOGUN, OSOGBO",AYETORO,OLORUNDA,OSUN,7.8214305,4.596584099999999
"OPEN SPACE, KULIYAT JUNCTION, KOBONGBOGBOE, OSOGBO",AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OPEN SPACE, AARE BAKERY JUNCTION, KOBONGBOGBOE, OSOGBO",AYETORO,OLORUNDA,OSUN,7.78109,4.554053
"OPEN SPACE, ALABAMETA JUNCTION, ADJACENT JOY PETROL STATION, OSOGBO",AYETORO,OLORUNDA,OSUN,7.8306059,4.595994
"OPEN SPACE, AYEGBAMI OLOFATAN JUNCTION, AYEGBAMI AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OPEN SPACE, BESIDE MINISTRY OF MINE AND STEEL, OTA EFUN, OSOGBO",AYETORO,OLORUNDA,OSUN,,
"OPEN SPACE, DEEPER LIFE JUNCTION, AYEKALE ZONE I, AYEKALE, OSOGBO",AYETORO,OLORUNDA,OSUN,7.7607133,4.58609
"SURAJUDEEN PRIMARY SCHOOL, OTA EFUN, OSOGBO",AYETORO,OLORUNDA,OSUN,7.8192879,4.5882631
"OPEN SPACE, KABELO JUNCTION, OTA EFUN, OSOGBO",AYETORO,OLORUNDA,OSUN,7.8188855,4.5875591
"OPEN SPACE, ILOKO JUNCTION,BIKET AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
"IFESOWAPO BIKET COMMUNITY HALL, BIKET AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
"BIIRO FAGBEMI COMMUNITY MODEL HEALTH CENTRE, MUBINU AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.7826709,4.5418141
"OPEN SPACE, OMILONLO JUNCTION, OPPOSITE TCN SECOND GATE, POWERLINE AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OPEN SPACE, AJEWOLE JUNCTION, ADJACENT OMIDIRAN GARDEN, POWERLINE AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.817064500000001,4.5870773
"OPEN SPACE, BESIDE DIGNITY FROZEN FOOD, ADERIN AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.793067,4.577899299999999
"OPEN SPACE, ADERIN JUNCTION, ADERIN AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.793067,4.577899299999999
"OPEN SPACE, CALIFONIA JUNCTION, TESTING GROUND AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,,
"MUBARAKA SCHOOL JUNCTION, OKE ODO AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.8100764,4.6128568
"ARAROMI ILUPEJU COMMUNITY PRIMARY SCHOOL, KELEBE, OSOGBO",AYETORO,OLORUNDA,OSUN,,
"OPEN SPACE, MOSAFEJO JUNCTION, KELEBE AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OPEN SPACE, T-JUNCTION, OLASUPO STREET, KOLA BALOGUN AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.7846923,4.5711856
"OPEN SPACE, ELEBU IBON JUNCTION, PEPSI AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,,
"KOLA BALOGUN ST. MARK SCHOOL II, OSOGBO",AYETORO,OLORUNDA,OSUN,7.7982748,4.557752
"KOLA BALOGUN ANGLICAN SCHOOL II, OSOGBO",AYETORO,OLORUNDA,OSUN,7.785462799999999,4.5741545
"OPEN SPACE, T-JUNCTION, IBIKUNLE STREET, PEPSI AREA, OSOGBO",AYETORO,OLORUNDA,OSUN,7.783874099999999,4.5658409
SCHOOL OF NURSING,AGOWANDE,OLORUNDA,OSUN,7.7826709,4.5418141
G.R.A. OSOGBO,AGOWANDE,OLORUNDA,OSUN,7.7910068,4.5466169
"NO. 20, B.C.G.A",AGOWANDE,OLORUNDA,OSUN,7.782312199999999,4.550981699999999
"23, AGOWANDE STREET",AGOWANDE,OLORUNDA,OSUN,7.784189,4.5558833
K & S. PRY. SCHOOL,AGOWANDE,OLORUNDA,OSUN,43.4847978,-80.5275346
"ODUOLA STREET, OSOGBO I",AGOWANDE,OLORUNDA,OSUN,7.781093599999998,4.5544454
"ODUOLA STREET, OSOGBO II",AGOWANDE,OLORUNDA,OSUN,7.781093599999998,4.5544454
OKE ONITEA IREPODUN,AGOWANDE,OLORUNDA,OSUN,7.791933599999999,4.5597511
OLATUNJI AJAYI STREET,AGOWANDE,OLORUNDA,OSUN,7.7883195,4.5595031
AROUND EBENEZER BAPTIST,AGOWANDE,OLORUNDA,OSUN,7.7879708,4.5625925
"CHURCH STREET,",AGOWANDE,OLORUNDA,OSUN,7.784246899999999,4.553918900000001
OSUNKUNLE/BABALOLA,AGOWANDE,OLORUNDA,OSUN,,
BACK OF OBELAWO PLASTIC INDUSTRY,AGOWANDE,OLORUNDA,OSUN,7.789213299999999,4.567512300000001
"OPEN SPACE, KOFO JUNCTION, IFELODUN AREA",AGOWANDE,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OROKI HIGH SCHOOL, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.809909499999999,4.534444
"OPEN SPACE, SERVICE JUNCTION, ALONG ILOBU ROAD, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.784305900000001,4.5461743
"OPEN SPACE, OLU-ALABI WAY'S JUNCTION, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.7819176,4.5690794
"OPEN SPACE, T-JUNCTION, AJIBADE STREET, B.C.J. AREA",AGOWANDE,OLORUNDA,OSUN,7.7841261,4.554034
"OPEN SPACE, T-JUNCTION, IN FRONT OF HOPE FOR FAMILY SUPPORT DEV. INITIATIVE, AGOWANDE",AGOWANDE,OLORUNDA,OSUN,,
K & S PRY. SCHOOL B,AGOWANDE,OLORUNDA,OSUN,43.4847978,-80.5275346
"OPEN SPACE, T-JUNCTION, AROUND DEDON KING LOTTERIES, ALAAFIA AREA, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OPEN SPACE, BESIDE TRANSFOMER, ODUOLA C.S.D.P, OLORUNSOGO",AGOWANDE,OLORUNDA,OSUN,7.804182099999999,4.5940377
"OPEN SPACE, IN FRONT OF LIVING SPRING COLLEGE OF TECHNOLOGY AND INNOVATION, ODUOLA AREA",AGOWANDE,OLORUNDA,OSUN,7.7616469,4.6012166
"ISLAHUDEEN GRAMMAR SCHOOL, OKE ONITEA",AGOWANDE,OLORUNDA,OSUN,7.801644799999999,4.5553243
"OLUDE COMMUNITY HALL, OLUDE AREA",AGOWANDE,OLORUNDA,OSUN,7.766321,4.5607432
"OPEN SPACE, MALLAM TOPE JUNCTION, ALONG RING ROAD",AGOWANDE,OLORUNDA,OSUN,7.798307400000001,4.560715600000001
"OPEN SPACE, IN FRONT OF CEGY INTERNATIONAL SCHOOL, IREPODUN STREET",AGOWANDE,OLORUNDA,OSUN,7.7845527,4.5829676
"OPEN SPACE, T-JUNCTION, OWOEYE, OKE ONITEA",AGOWANDE,OLORUNDA,OSUN,,
"OPEN SPACE, CHURCH STREET AVENUE, BESIDE AL-ALEEM NUR. & PRY SCH., AYETORO, OSOGBO",AGOWANDE,OLORUNDA,OSUN,43.1488823,-81.5347761
"OPEN SPACE, T-JUNCTION, FADESERE STREET, AYETORO, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.806099000000001,4.533377499999999
"OPEN SPACE, IN FRONT OF PRIMARY HEALTH CENTRE, ATIBA ESTATE, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.8034053,4.5952396
"OPEN SPACE, ATIBA JUNCTION, ALONG RING ROAD, OSOGBO",AGOWANDE,OLORUNDA,OSUN,7.806099000000001,4.533377499999999
"117, SABO ROAD, OSOGBO",ATELEWO,OLORUNDA,OSUN,7.7727271,4.5629463
OPPOSITE FIRE BRIGADE,ATELEWO,OLORUNDA,OSUN,7.785900300000001,4.5450381
"49, OLUGUN STREET",ATELEWO,OLORUNDA,OSUN,7.7735718,4.563147799999999
OLUGUN (EBU),ATELEWO,OLORUNDA,OSUN,7.781093599999998,4.5544454
ASOJE JUNCTION,ATELEWO,OLORUNDA,OSUN,7.781093599999998,4.5544454
NEAR MUBARRAK MOSQUE,ATELEWO,OLORUNDA,OSUN,43.7169484,-79.8010597999999
ABAOLU I. OSOGBO,ATELEWO,OLORUNDA,OSUN,7.773521,4.5625498
"ABAOLU II, OSOGBO",ATELEWO,OLORUNDA,OSUN,,
"AKOGUN NO. 1, ONTO STREET",ATELEWO,OLORUNDA,OSUN,,
"ONIMAJESIN, OSOGBO",ATELEWO,OLORUNDA,OSUN,7.773635899999999,4.5630874
"17B, ABIJA STREET",ATELEWO,OLORUNDA,OSUN,,
"OPEN SPACE, ATELEWO MODEL PHC CENTRE, ATELEWO AREA, OSOGBO",ATELEWO,OLORUNDA,OSUN,7.772993,4.5619679
FADAIRO OPEN SPACE,AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
ORIAYE OPEN SPACE,AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
AGANNA NEAR MOSQUE,AKOGUN,OLORUNDA,OSUN,7.77718,4.5620328
ARIKALAMU,AKOGUN,OLORUNDA,OSUN,7.7757977,4.5611883
"8, ARIKALAMU",AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
ENIKANOYUN DISPENSARY,AKOGUN,OLORUNDA,OSUN,43.4385525,-80.5117650999999
KOLAWOLE JUNCTION,AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
OSEFIRI COMPOUND,AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
AKOGUN MATERNITY,AKOGUN,OLORUNDA,OSUN,7.7718978,4.557345199999999
LASIGUN / IRERINDE,AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
"OPEN SPACE, T-JUNCTION, ESE OGBA, ARIKALAMU, OSOGBO",AKOGUN,OLORUNDA,OSUN,7.806099000000001,4.533377499999999
"OPEN SPACE, KOLAWOLE JUNCTION, ALONG ENIKANOYUN DISPENSARY, KOLAWOLE AREA, OSOGBO",AKOGUN,OLORUNDA,OSUN,7.778354800000001,4.4816011
"OPEN SPACE, OLEYO JUNCTION, AKOGUN AREA, OSOGBO",AKOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
"11, AYOOLA STREET",BALOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
"2, BISHOP STREET",BALOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
AGO ABODUA NEAR WATER TAP,BALOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
OGALA'S COMPOUND,BALOGUN,OLORUNDA,OSUN,7.776306399999999,4.5595883
ALL SAINTS PRY SCHOOL,BALOGUN,OLORUNDA,OSUN,8.0372706,4.5985613
BACK OF ALL SAINT'S CHURCH STREET,BALOGUN,OLORUNDA,OSUN,7.7733639,4.557588099999999
OPP. NITEL BALOGUN,BALOGUN,OLORUNDA,OSUN,7.781093599999998,4.5544454
WORU OKE'S COMPOUND,BALOGUN,OLORUNDA,OSUN,7.902311999999999,4.318679299999999
"21, LATONA STREET",BALOGUN,OLORUNDA,OSUN,,
INFRONT OF EMI-ABATA,BALOGUN,OLORUNDA,OSUN,,
"OPEN SPACE, LEKSON JUNCTION, BISHOP STREET, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.7733639,4.557588099999999
"OPEN SPACE, T-JUNCTION, LATONA STREET, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.785605599999999,4.5444653
"OPEN SPACE, T-JUNCTION, ARIKALAMU, OLUODE MARKET, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.776306399999999,4.5595883
"ALL SAINTS PRY. SCHOOLB, JOHN MACKAY AREA, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.7593231,4.5633291
"ARURU BALOGUN AGORO COMMUNITY HALL, BEHIND NITEL, BALOGUN AREA, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.7733639,4.557588099999999
"OPEN SPACE, DADA LANE, BEHIND OSUN STATE UNIVERSITY TEACHING HOSPITAL, LATONA AREA, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.7616469,4.6012166
"OPEN SPACE, T-JUNCTION AJEGUNLE HOSPITAL ROAD, EMI ABATA, AJEGUNLE, OSOGBO",BALOGUN,OLORUNDA,OSUN,7.7795051,4.5535684
"IDI-APE, OBA OKE",OBA OKE,OLORUNDA,OSUN,7.879974699999999,4.572759800000001
AGBEDE AWOYALE,OBA OKE,OLORUNDA,OSUN,7.9180363,4.5676009
OLUKOTUN'S COMPOUND,OBA OKE,OLORUNDA,OSUN,8.1358905,4.241621299999999
"IDI-OSE, OBA-OKE",OBA OKE,OLORUNDA,OSUN,7.9180363,4.5676009
NEAR ST. PETER PRY. SCHOOL,OBA OKE,OLORUNDA,OSUN,7.902876999999999,4.57977
ST. PETER PRY. SCHOOL,OBA OKE,OLORUNDA,OSUN,7.902876999999999,4.57977
N.U.D. OBA OKE,OBA OKE,OLORUNDA,OSUN,7.9015078,4.5800892
IDI-EMI,OBA OKE,OLORUNDA,OSUN,8.3627928,4.4381467
NEAR GARAGE OBA OKE,OBA OKE,OLORUNDA,OSUN,7.879974699999999,4.572759800000001
IDI AMU,OBA OKE,OLORUNDA,OSUN,7.781093599999998,4.5544454
N.U.D. OKE ORE,OBA OKE,OLORUNDA,OSUN,,
POPO ILIE I,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
POPO ILIE  II,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
ST. JAMES PRY. SCHOOL,ILIE,OLORUNDA,OSUN,7.7978091,4.516067
TEMIDIRE TOWN HALL,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
TEMIDIRE COCOA STORE,ILIE,OLORUNDA,OSUN,,
OLORIGA  I,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
OLORIGA  II,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
POSTAL AGENCY,ILIE,OLORUNDA,OSUN,7.968056,4.5425803
MOTOR PARK ILIE,ILIE,OLORUNDA,OSUN,,
ILIE TOWN HALL,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
ABA-ESA,ILIE,OLORUNDA,OSUN,7.781093599999998,4.5544454
CEMETARY ROAD,OWODE  I,OLORUNDA,OSUN,7.7336657,4.5806118
ILE OLUODE ATUKU,OWODE  I,OLORUNDA,OSUN,7.3241893,4.1846569
OLUYA,OWODE  I,OLORUNDA,OSUN,7.781093599999998,4.5544454
OWODE,OWODE  I,OLORUNDA,OSUN,7.7789056,4.5598577
MOJA,OWODE  I,OLORUNDA,OSUN,7.781093599999998,4.5544454
OBADIO AREA,OWODE  I,OLORUNDA,OSUN,7.781093599999998,4.5544454
OBADIO COMPOUND OPEN SPACE,OWODE  I,OLORUNDA,OSUN,7.781093599999998,4.5544454
ILE EGUN,OWODE  I,OLORUNDA,OSUN,7.769707299999999,4.5561755
OLUODE MARKET (ILE-EJA),OWODE  I,OLORUNDA,OSUN,7.776306399999999,4.5595883
